fund_code,fund_name,hashtag,std_price,set_date,fund_type,fund_type_detail,set_amount,company_name,risk_grade,risk_grade_txt,drv_nav,bond,bond_foreign,stock,stock_foreign,investment,etc,return_1m,return_3m,return_6m,return_1y,return_3y,return_5y,return_idx,return_ytd,arima_price,arima_update,arima_percent,stock_ratio,bond_ratio
K55102C00199,하나글로벌4차산업1등주플러스증권자투자신탁[주식],#해외주식형#IT펀드#4차산업#글로벌,2652.27,2017-12-04,멀티&#47;기타섹터,해외주식형,413,하나자산운용,2,높은 위험,1094.22,0,0,2.65,88.85,3.05,5.45,8.01,12.48,29.89,40.01,35.87,167.26,172.59,28,2815.6662622661192,2024-06-20,5.79,100,0
K55102C00207,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassA,#해외주식형#IT펀드#4차산업#글로벌,2485.82,2017-12-04,멀티&#47;기타섹터,해외주식형,56,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.88,12.08,28.99,38.08,30.25,149.24,148.58,27.19,2635.632671471048,2024-06-20,5.66,100,0
K55102C00215,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassA-E,#해외주식형#IT펀드#4차산업#글로벌,2547.89,2017-12-04,멀티&#47;기타섹터,해외주식형,49,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.91,12.17,29.21,38.55,31.59,153.48,154.79,27.38,2702.2187994296537,2024-06-20,5.69,100,0
K55102C00223,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC1,#해외주식형#IT펀드#4차산업#글로벌,2391.08,2017-12-04,멀티&#47;기타섹터,해외주식형,7,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.82,11.91,28.61,37.27,27.93,141.97,139.11,26.85,2533.7180827555385,2024-06-20,5.6,100,0
K55102C00231,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC2,#해외주식형#IT펀드#4차산업#글로벌,2468.84,2017-12-04,멀티&#47;기타섹터,해외주식형,1,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.84,11.97,28.75,37.56,28.73,144.45,141.82,26.97,2616.662565439018,2024-06-20,5.62,100,0
K55102C00249,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC3,#해외주식형#IT펀드#4차산업#글로벌,2316.26,2017-12-04,멀티&#47;기타섹터,해외주식형,1,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.86,12.02,28.87,37.82,29.49,146.63,143.97,27.08,2455.3562248146377,2024-06-20,5.64,100,0
K55102C00256,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC4,#해외주식형#IT펀드#4차산업#글로벌,1488.77,2017-12-04,멀티&#47;기타섹터,해외주식형,68,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.88,12.08,28.99,38.09,30.25,148.32,145.65,27.19,1578.4541847583127,2024-06-20,5.66,100,0
K55102C00264,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC-E,#해외주식형#IT펀드#4차산업#글로벌,2557.92,2017-12-18,멀티&#47;기타섹터,해외주식형,64,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.9,12.13,29.11,38.35,31.01,151.65,155.79,27.3,2712.5232448685547,2024-06-20,5.68,100,0
K55102C00280,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC-P,#해외주식형#연금저축#IT펀드#4차산업#글로벌,2474.34,2017-12-14,멀티&#47;기타섹터,해외주식형,29,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.86,12.02,28.87,37.82,29.49,146.81,147.43,27.08,2622.942376508982,2024-06-20,5.64,100,0
K55102C00298,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC-P2,#해외주식형#퇴직연금#IT펀드#4차산업#글로벌,2531.3,2017-12-27,멀티&#47;기타섹터,해외주식형,24,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.89,12.1,29.05,38.22,30.63,150.41,153.13,27.25,2684.0529186092076,2024-06-20,5.67,100,0
K55102C00306,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC-PE,#해외주식형#연금저축#IT펀드#4차산업#글로벌,2575.26,2017-12-08,멀티&#47;기타섹터,해외주식형,62,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.9,12.14,29.15,38.42,31.21,152.24,157.53,27.33,2731.0508711872853,2024-06-20,5.68,100,0
K55102C00314,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassC-P2E,#해외주식형#퇴직연금#IT펀드#4차산업#글로벌,2576.09,2017-12-22,멀티&#47;기타섹터,해외주식형,97,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.91,12.19,29.24,38.61,31.78,154.05,157.61,27.41,2732.246346320591,2024-06-20,5.69,100,0
K55102C00389,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassAG,#해외주식형#IT펀드#4차산업#글로벌,2554.98,2017-12-19,멀티&#47;기타섹터,해외주식형,0,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.91,12.16,29.19,38.51,31.47,153.07,155.5,27.37,2709.7322774770882,2024-06-20,5.69,100,0
K55102C00397,하나글로벌4차산업1등주플러스증권자투자신탁[주식]ClassCG,#해외주식형#IT펀드#4차산업#글로벌,2487.18,2018-03-30,멀티&#47;기타섹터,해외주식형,0,하나자산운용,2,높은 위험,1093.68,0,0,2.65,88.85,3.05,5.45,7.89,12.12,29.09,38.29,30.84,151.08,148.72,27.28,2637.414195480924,2024-06-20,5.67,100,0
K55102C83120,하나IT코리아증권자투자신탁 1[주식]ClassC-PE,#국내주식형#연금저축#IT펀드,1654.41,2018-05-29,액티브주식섹터,국내주식형,88,하나자산운용,2,높은 위험,3645.81,0,0,96.46,0.09,0.48,2.97,5.62,8.87,13.36,11.18,4.96,92.71,66.53,9.89,1716.89900882267,2024-06-20,2.79,100,0
K55102CD1669,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형],#해외채권형#인컴#글로벌,1471.14,2018-11-12,글로벌채권,해외채권형,23,하나자산운용,4,보통 위험,33.77,0,0,0,0.00,94.29,5.71,1.96,4.88,9.19,16.52,25.83,33.63,47.48,9.32,1509.236315789473,2024-06-20,2.31,,
K55102CD1677,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassA,#해외채권형#인컴#글로벌,1413.66,2018-11-12,글로벌채권,해외채권형,2,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.9,4.69,8.78,15.65,23.02,28.67,41.37,8.95,1449.0531578947387,2024-06-20,2.23,,
K55102CD1685,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassA-E,#해외채권형#인컴#글로벌,1369.75,2019-04-08,글로벌채권,해외채권형,3,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.91,4.74,8.88,15.87,23.75,29.95,36.97,9.05,1404.3542105263125,2024-06-20,2.25,,
K55102CD1701,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassC-E,#해외채권형#인컴#글로벌,1422.95,2018-12-20,글로벌채권,해외채권형,1,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.9,4.69,8.78,15.65,23.03,28.68,42.3,8.95,1458.583684210525,2024-06-20,2.23,,
K55102CD1735,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassC-P2,#해외채권형#연금저축#인컴#글로벌,1280.29,2019-06-19,글로벌채권,해외채권형,3,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.89,4.66,8.72,15.53,22.65,28.03,28.03,8.9,1312.2073684210548,2024-06-20,2.22,,
K55102CD1743,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassC-PE,#해외채권형#연금저축#인컴#글로벌,1402.16,2019-02-07,글로벌채권,해외채권형,4,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.9,4.7,8.81,15.7,23.21,29,40.22,8.97,1437.3442105263189,2024-06-20,2.23,,
K55102CD1750,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassC-P2E,#해외채권형#연금저축#인컴#글로벌,1371.21,2019-03-28,글로벌채권,해외채권형,6,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.91,4.73,8.86,15.82,23.57,29.64,37.12,9.02,1405.7721052631593,2024-06-20,2.24,,
K55102CD1792,하나PIMCO글로벌인컴혼합자산자투자신탁(UH)[재간접형]ClassS,#해외채권형#인컴#S클래스#글로벌,1404.49,2019-02-20,글로벌채권,해외채권형,0,하나자산운용,3,다소 높은 위험,33.75,0,0,0,0.00,94.29,5.71,1.92,4.75,8.92,15.94,23.97,30.32,40.45,9.07,1440.052631578945,2024-06-20,2.25,,
K55104B06061,브이아이실적포커스15증권자투자신탁[채권혼합],#국내혼합형,1089.07,2015-03-27,채권알파,국내혼합형,0,브이아이자산운용,5,낮은 위험,0.51,72.88,0,12.57,0.00,0.42,14.13,1.09,2.6,4.46,7.56,7.35,22.38,29.58,3.47,1089.8968421052643,2024-06-20,-0.11,14.71,85.29
K55104B06079,브이아이실적포커스15증권자투자신탁[채권혼합]A,#국내혼합형,1115.96,2015-03-27,채권알파,국내혼합형,0,브이아이자산운용,5,낮은 위험,0.51,72.88,0,12.57,0.00,0.42,14.13,1.02,2.38,4.01,6.63,4.57,17.13,19.48,3.05,1119.9463157894716,2024-06-20,0.17,14.71,85.29
K55104B06095,브이아이실적포커스15증권자투자신탁[채권혼합]C-E,#국내혼합형,1089.31,2015-03-27,채권알파,국내혼합형,0,브이아이자산운용,5,낮은 위험,0.51,72.88,0,12.57,0.00,0.42,14.13,1.03,2.39,4.05,6.71,4.82,17.6,20.43,3.09,1092.4668421052656,2024-06-20,0.1,14.71,85.29
K55104BA3154,브이아이일본고배당포커스증권모투자신탁[주식],#해외주식형#모펀드#배당주펀드,1930.25,2016-02-01,아시아퍼시픽주식,해외주식형,1,브이아이자산운용,2,높은 위험,2.59,0,0,0,63.59,0,36.41,0.8,5,19.6,25.57,43.1,71.38,126.11,16.95,1992.8036842105278,2024-06-20,2.64,100,0
K55104BA3162,브이아이일본고배당포커스증권자투자신탁H[주식],#해외주식형#배당주펀드#일본,1957.87,2016-02-01,일본주식,해외주식형,1,브이아이자산운용,2,높은 위험,2.83,0,0,0,59.31,0,40.69,0.57,6.65,22.62,29.11,60.16,96.47,127.87,19.89,2025.5896080480757,2024-06-20,3.03,100,0
K55104BT7949,브이아이공모주플러스10증권투자신탁1[채권혼합]C-Pe,#국내혼합형#공모주펀드#퇴직연금,1151.69,2017-12-22,채권알파,국내혼합형,10,브이아이자산운용,5,낮은 위험,378.52,97.15,0,4.84,0.00,2.32,0,0.67,1.61,3.05,6.01,8.94,15.73,22.51,2.15,1157.8789473684244,2024-06-20,0.55,4.75,95.25
K55104BU0305,브이아이중소형주플러스증권자투자신탁1[주식]A-E,#국내주식형,1839.74,2017-09-19,액티브주식중소형,국내주식형,5,브이아이자산운용,2,높은 위험,126.44,0,0,86.62,0.00,0,13.38,10.49,19.05,29.16,21.91,28.13,106.52,83.97,26.8,1914.6432783761898,2024-06-20,5.47,100,0
K55104BU0321,브이아이중소형주플러스증권자투자신탁1[주식]S-P2,#국내주식형#연금저축#S클래스,1953.49,2017-10-16,액티브주식중소형,국내주식형,1,브이아이자산운용,2,높은 위험,126.44,0,0,86.62,0.00,0,13.38,10.5,19.08,29.23,22.05,28.56,107.68,95.35,26.86,2033.247079720545,2024-06-20,5.48,100,0
K55104BV6418,브이아이한국형글로벌자산배분증권투자신탁[혼합-재간접형],#해외혼합형#글로벌,1346.53,2017-08-30,해외자산배분,해외혼합형,4,브이아이자산운용,4,보통 위험,4.85,0,0,8.81,0.00,66.96,24.23,0.91,7.66,12.26,15.67,13.62,49.42,51.8,9.91,1381.8014387405904,2024-06-20,2.42,100,0
K55104BV6467,브이아이한국형글로벌자산배분증권투자신탁[혼합-재간접형]C-E,#해외혼합형#글로벌,1329.33,2017-08-30,해외자산배분,해외혼합형,1,브이아이자산운용,2,높은 위험,4.85,0,0,8.81,0.00,66.96,24.23,0.82,7.39,11.69,14.49,10.15,41.92,41.51,9.4,1362.478124632172,2024-06-20,2.29,100,0
K55104BV6491,브이아이한국형글로벌자산배분증권투자신탁[혼합-재간접형]C-P,#해외혼합형#퇴직연금#글로벌,1341.33,2017-09-19,해외자산배분,해외혼합형,0,브이아이자산운용,2,높은 위험,4.85,0,0,8.81,0.00,66.96,24.23,0.82,7.36,11.64,14.39,9.86,41.28,39.09,9.35,1375.8726253651669,2024-06-20,2.38,100,0
K55104BV6509,브이아이한국형글로벌자산배분증권투자신탁[혼합-재간접형]C-Pe,#해외혼합형#퇴직연금#글로벌,1320,2017-09-14,해외자산배분,해외혼합형,3,브이아이자산운용,2,높은 위험,4.85,0,0,8.81,0.00,66.96,24.23,0.84,7.44,11.8,14.7,10.78,43.27,42.41,9.49,1353.3110690721198,2024-06-20,2.32,100,0
K55104BV6541,브이아이한국형글로벌자산배분증권투자신탁[혼합-재간접형]S,#해외혼합형#S클래스#글로벌,1403.37,2017-11-22,해외자산배분,해외혼합형,0,브이아이자산운용,2,높은 위험,4.85,0,0,8.81,0.00,66.96,24.23,0.85,7.47,11.88,14.9,11.98,46.36,45.07,9.57,1439.0437202453302,2024-06-20,2.34,100,0
K55104BV6558,브이아이한국형글로벌자산배분증권투자신탁[혼합-재간접형]S-P2,#해외혼합형#연금저축#S클래스#글로벌,1376.88,2018-02-12,해외자산배분,해외혼합형,0,브이아이자산운용,2,높은 위험,4.85,0,0,8.81,0.00,66.96,24.23,0.85,7.48,11.89,14.95,11.49,45.14,47.49,9.57,1411.9093552844715,2024-06-20,2.34,100,0
K55104BW3521,브이아이퇴직연금중소형주플러스40증권자투자신탁1[채권혼합]C-P,#국내혼합형#퇴직연금,1471.96,2011-04-14,채권혼합,국내혼합형,2,브이아이자산운용,4,보통 위험,18.73,53.08,0,33.2,0.00,0,13.72,4.6,8.18,12.28,13.67,13.26,39.43,65.43,10.7,1501.9468421052647,2024-06-20,2.45,38.48,61.52
K55104BW3539,브이아이퇴직연금중소형주플러스40증권자투자신탁1[채권혼합]C-Pe,#국내혼합형#퇴직연금,1373.82,2018-06-14,채권혼합,국내혼합형,12,브이아이자산운용,4,보통 위험,18.73,53.08,0,33.2,0.00,0,13.72,4.62,8.23,12.4,13.91,14,40.96,40.44,10.81,1399.012105263156,2024-06-20,2.24,38.48,61.52
K55104C11622,브이아이중소형주플러스증권자투자신탁1[주식]C-Pe,#국내주식형#퇴직연금,1870.98,2017-12-15,액티브주식중소형,국내주식형,4,브이아이자산운용,2,높은 위험,126.44,0,0,86.62,0.00,0,13.38,10.49,19.05,29.14,21.89,28.04,106.28,87.1,26.79,1947.1176833966774,2024-06-20,5.47,100,0
K55104C12539,브이아이중소형주플러스증권자투자신탁1[주식]C-Pe2,#국내주식형#연금저축,1898.24,2017-12-27,액티브주식중소형,국내주식형,5,브이아이자산운용,2,높은 위험,126.44,0,0,86.62,0.00,0,13.38,10.49,19.04,29.13,21.86,27.97,106.12,89.82,26.78,1975.4462042018538,2024-06-20,5.47,100,0
K55104C48079,브이아이FOCUSKRX300증권상장지수투자신탁[주식],#국내주식형#ETF(국내주식)#KRX300,18321.7,2018-03-23,인덱스주식KRX300,국내주식형,87,브이아이자산운용,2,높은 위험,109.93,0,0,98.62,0.00,0,1.38,2.11,4.41,11.46,11.99,-5.56,54.73,36.31,6.51,18886.984146426843,2024-06-20,1.79,100,0
K55104C95104,브이아이공모주&배당주10증권투자신탁[채권혼합]A-E,#국내혼합형#공모주펀드#배당주펀드,1099.52,2019-04-01,채권알파,국내혼합형,0,브이아이자산운용,5,낮은 위험,57.96,167.19,0,5.35,0.00,2.73,0,0.83,1.71,2.77,5.35,8.06,15.83,16.53,1.91,1097.9315789473715,2024-06-20,-0.15,3.1,96.9
K55104CC1098,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형],#해외주식형#북미,1870.61,2018-08-14,북미주식,해외주식형,10,브이아이자산운용,2,높은 위험,18.11,0,0,0,0.00,92.3,7.7,-1.3,5.32,11.29,18.31,22.3,110.65,87.41,7.88,1910.564069823209,2024-06-20,1.96,,
K55104CC1106,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]A,#해외주식형#북미,1785.56,2018-08-14,북미주식,해외주식형,0,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.37,5.1,10.84,17.33,19.28,102.13,78.56,7.47,1822.445878137059,2024-06-20,1.89,,
K55104CC1114,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]A-E,#해외주식형#북미,1838.31,2018-08-28,북미주식,해외주식형,1,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.34,5.17,11,17.68,20.33,109.54,83.83,7.62,1876.4379631979448,2024-06-20,1.9,,
K55104CC1148,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]C-E,#해외주식형#북미,1792.1,2018-09-12,북미주식,해외주식형,0,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.35,5.14,10.92,17.5,19.8,103.62,79.21,7.55,1829.4166284055402,2024-06-20,1.91,,
K55104CC1288,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]C-P,#해외주식형#퇴직연금#북미,1753.65,2018-09-06,북미주식,해외주식형,0,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.37,5.07,10.78,17.21,18.92,101.17,75.36,7.42,1789.658735614085,2024-06-20,1.88,,
K55104CC1296,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]C-Pe,#해외주식형#퇴직연금#북미,1790.6,2018-08-28,북미주식,해외주식형,4,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.35,5.16,10.97,17.61,20.15,104.58,79.06,7.59,1828.0894849867602,2024-06-20,1.92,,
K55104CC1304,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]C-P2,#해외주식형#연금저축#북미,1782.51,2018-09-14,북미주식,해외주식형,1,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.38,5.06,10.77,17.18,18.82,100.85,78.25,7.41,1819.070776239331,2024-06-20,1.87,,
K55104CC1312,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]C-Pe2,#해외주식형#연금저축#북미,1794.44,2018-08-29,북미주식,해외주식형,2,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.35,5.16,10.96,17.59,20.08,104.39,79.44,7.58,1831.967066093278,2024-06-20,1.91,,
K55104CC1338,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]S,#해외주식형#S클래스#북미,1802.35,2018-08-31,북미주식,해외주식형,1,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.34,5.19,11.02,17.73,20.51,105.73,80.23,7.64,1840.2930039211462,2024-06-20,1.93,,
K55104CC1346,브이아이로이스미국스몰캡증권자투자신탁UH[주식-재간접형]S-P2,#해외주식형#연금저축#S클래스#북미,1807.42,2018-08-24,북미주식,해외주식형,1,브이아이자산운용,2,높은 위험,18.1,0,0,0,0.00,92.3,7.7,-1.33,5.21,11.06,17.81,20.76,106.35,80.74,7.67,1845.605761289708,2024-06-20,1.94,,
K55104CJ5860,브이아이켄드리엄글로벌4차산업증권자투자신탁H[주식-재간접형]A,#해외주식형#4차산업#글로벌,2219.02,2019-01-22,정보기술섹터,해외주식형,27,브이아이자산운용,2,높은 위험,173.07,0,0,0,0.00,97.37,2.63,3.91,6.23,19.13,24.6,36.51,120.31,123.48,18.45,2338.212631578954,2024-06-20,4.32,,
K55104CJ5894,브이아이켄드리엄글로벌4차산업증권자투자신탁H[주식-재간접형]C,#해외주식형#4차산업#글로벌,2191,2019-01-22,정보기술섹터,해외주식형,3,브이아이자산운용,2,높은 위험,173.07,0,0,0,0.00,97.37,2.63,3.89,6.15,18.95,24.23,35.28,117.07,119.94,18.29,2308.015789473686,2024-06-20,4.29,,
K55104CJ5902,브이아이켄드리엄글로벌4차산업증권자투자신탁H[주식-재간접형]C-E,#해외주식형#4차산업#글로벌,2232.47,2019-02-08,정보기술섹터,해외주식형,1,브이아이자산운용,2,높은 위험,173.07,0,0,0,0.00,97.37,2.63,3.93,6.27,19.21,24.78,37.12,121.93,125.22,18.53,2352.7289473684195,2024-06-20,4.34,,
K55104CJ6017,브이아이켄드리엄글로벌4차산업증권자투자신탁H[주식-재간접형]C-P,#해외주식형#퇴직연금#4차산업#글로벌,2183.08,2019-03-25,정보기술섹터,해외주식형,6,브이아이자산운용,2,높은 위험,173.07,0,0,0,0.00,97.37,2.63,3.91,6.2,19.07,24.48,36.1,119.22,119.76,18.4,2300.1105263157924,2024-06-20,4.31,,
K55104CJ6033,브이아이켄드리엄글로벌4차산업증권자투자신탁H[주식-재간접형]C-P2,#해외주식형#연금저축#4차산업#글로벌,2205.53,2019-01-25,정보기술섹터,해외주식형,37,브이아이자산운용,2,높은 위험,173.07,0,0,0,0.00,97.37,2.63,3.9,6.19,19.05,24.44,35.97,118.9,121.9,18.38,2323.7036842105213,2024-06-20,4.31,,
