"fund_code","stock","stock_foreign","bond","bond_foreign","investment","etc"
K55101DH7878,97.04,0.0,0.0,0.0,0.0,2.96
K55101DI3603,95.94,0.0,0.0,0.0,0.0,4.06
K55101DK5125,0.0,94.71,0.0,0.0,0.0,5.29
K55101DK5539,2.53,86.74,0.0,0.0,3.24,7.49
K55101DK6651,0.0,98.04,0.0,0.0,0.0,1.96
K55101DM1072,0.0,0.0,0.0,0.0,99.7,0.3
K55101DN1006,0.0,0.0,0.0,0.0,99.65,0.35
K55101DN1022,0.0,0.0,0.0,0.0,99.65,0.35
K55101DN1030,0.0,0.0,0.0,0.0,99.65,0.35
K55101DN1048,0.0,0.0,0.0,0.0,99.65,0.35
K55101DN4471,0.0,78.25,0.0,0.0,20.91,0.84
K55101DP1319,0.0,67.29,0.0,0.0,27.07,5.64
K55101DP2952,0.0,97.22,0.0,0.0,2.64,0.14
K55101DP7530,0.0,88.13,0.0,0.0,2.76,9.11
K55101DP7555,0.0,98.95,0.0,0.0,1.01,0.04
K55101DP7563,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7589,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7597,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7613,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7654,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7662,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7688,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7696,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7704,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7712,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7720,0.0,88.92,0.0,0.0,0.91,10.17
K55101DP7761,0.0,91.66,0.0,0.0,0.94,7.4
K55101DP7787,0.0,91.66,0.0,0.0,0.94,7.4
K55101DP7845,0.0,91.66,0.0,0.0,0.94,7.4
K55101DP7886,0.0,91.66,0.0,0.0,0.94,7.4
K55101DP7902,0.0,91.66,0.0,0.0,0.94,7.4
K55101DP7969,0.0,91.81,0.0,0.0,0.94,7.25
K55101DP7977,0.0,91.81,0.0,0.0,0.94,7.25
K55101DP8058,0.0,91.81,0.0,0.0,0.94,7.25
K55101DR6233,0.0,0.0,0.0,0.0,98.48,1.52
K55101DR6704,0.0,0.0,0.0,0.0,97.89,2.11
K55101DT0903,0.0,0.0,0.0,0.0,99.65,0.35
K55101DU0363,98.33,0.0,0.0,0.0,0.0,1.67
K55101DU3912,0.0,97.01,0.0,0.0,0.0,2.99
K55101DV1956,0.0,0.0,0.0,0.0,99.0,1.0
K55101DV1980,0.0,0.0,0.0,0.0,99.0,1.0
K55101DV6831,0.0,0.0,0.0,0.0,97.07,2.93
K55101DV6849,0.0,0.0,0.0,0.0,97.07,2.93
K55101DV6872,0.0,0.0,0.0,0.0,97.07,2.93
K55101DV6963,0.0,0.0,0.0,0.0,98.03,1.97
K55101DV6989,0.0,0.0,0.0,0.0,98.03,1.97
K55101DV7037,0.0,0.0,0.0,0.0,98.03,1.97
K55101DW2771,0.0,0.0,148.37,0.0,0.0,0.0
K55101DW3258,0.0,0.0,0.0,88.15,10.51,1.34
K55101DX2069,0.0,0.0,0.0,0.0,97.07,2.93
K55101DX2077,0.0,0.0,0.0,0.0,98.03,1.97
K55101DX6474,0.0,0.0,0.0,0.0,97.49,2.51
K55101DX6540,0.0,0.0,0.0,0.0,97.49,2.51
K55101DX6573,0.0,0.0,0.0,0.0,97.49,2.51
K55101DX6599,0.0,0.0,0.0,0.0,97.49,2.51
K55101DY2753,15.49,87.39,0.0,0.0,0.0,0.0
K55101DY4338,96.02,0.0,0.0,0.0,0.0,3.98
K55101DY6929,0.0,26.84,31.03,0.0,28.31,13.82
K55101DZ0400,0.0,98.47,0.0,0.0,0.98,0.55
K55101DZ3297,27.91,0.0,59.67,0.0,0.0,12.42
K55101DZ9039,0.0,0.0,0.0,0.0,17.49,82.51
K55101E03860,0.0,0.0,22.1,28.15,38.7,11.05
K55101E10493,10.74,83.5,0.0,0.0,2.89,2.87
K55101E10667,0.0,95.04,0.0,0.0,0.95,4.01
K55101E10725,0.0,95.04,0.0,0.0,0.95,4.01
K55101E10741,0.0,95.04,0.0,0.0,0.95,4.01
K55101E11053,10.28,79.93,0.0,0.0,2.76,7.03
K55101E11103,10.28,79.93,0.0,0.0,2.76,7.03
K55101E11111,10.28,79.93,0.0,0.0,2.76,7.03
K55101E11251,10.4,80.85,0.0,0.0,2.79,5.96
K55101E11277,10.4,80.85,0.0,0.0,2.79,5.96
K55101E11921,7.87,85.87,0.0,0.0,0.0,6.26
K55101E12093,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12101,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12119,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12143,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12150,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12184,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12200,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12218,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12226,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12234,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12242,7.15,78.01,0.0,0.0,0.0,14.84
K55101E12259,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12267,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12309,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12341,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12358,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12366,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12382,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12390,7.22,78.76,0.0,0.0,0.0,14.02
K55101E12408,7.22,78.76,0.0,0.0,0.0,14.02
K55101E13018,0.0,0.0,0.0,0.0,98.01,1.99
K55101E19387,11.17,55.22,0.0,0.0,31.69,1.92
K55101E37454,0.0,0.0,51.88,0.0,9.57,38.55
K55101E67568,99.21,0.0,0.0,0.0,0.0,0.79
K55101E79688,99.81,0.0,0.0,0.0,0.0,0.19
K55101E83086,0.0,0.0,0.0,0.0,97.43,2.57
K55101E83136,0.0,0.0,0.0,0.0,97.43,2.57
K55101E90545,0.0,90.28,0.0,0.0,0.0,9.72
K55101E91790,0.0,0.0,0.0,28.68,38.76,32.56
K55101E91865,0.0,0.0,0.0,59.49,38.22,2.29
K55101E95031,0.0,0.0,0.0,0.0,0.0,0.0
K55101E95106,0.0,0.0,0.0,0.0,0.0,0.0
K55101E95163,0.0,0.0,0.0,0.0,0.0,0.0
K55101E95247,0.0,0.0,0.0,0.0,0.0,0.0
K55101E97763,0.0,0.0,0.0,0.0,0.0,0.0
K55101EB9846,0.0,0.0,0.0,0.0,0.0,0.0
K55102B00571,0.0,94.71,0.0,0.0,0.69,4.6
K55102B00589,0.0,94.71,0.0,0.0,0.69,4.6
K55102B00597,0.0,94.71,0.0,0.0,0.69,4.6
K55102B00605,0.0,94.71,0.0,0.0,0.69,4.6
K55102B11941,0.0,95.32,0.0,0.0,0.0,4.68
K55102B11958,0.0,95.32,0.0,0.0,0.0,4.68
K55102B12006,0.0,86.28,0.0,0.0,0.0,13.72
K55102B12014,0.0,86.28,0.0,0.0,0.0,13.72
K55102B16007,0.0,94.71,0.0,0.0,0.69,4.6
K55102B26329,0.0,95.97,0.0,0.0,0.0,4.03
K55102B26337,0.0,95.97,0.0,0.0,0.0,4.03
K55102B37219,0.0,92.87,0.0,0.0,0.0,7.13
K55102B37540,0.0,94.71,0.0,0.0,0.69,4.6
K55102B41450,0.0,95.97,0.0,0.0,0.0,4.03
K55102B42763,0.0,22.35,0.0,0.0,73.0,4.65
K55102B42771,0.0,22.35,0.0,0.0,73.0,4.65
K55102B42813,0.0,25.0,0.0,0.0,50.0,25.0
K55102B42854,0.0,22.35,0.0,0.0,73.0,4.65
K55102B42870,0.0,22.35,0.0,0.0,73.0,4.65
K55102B42888,0.0,22.35,0.0,0.0,73.0,4.65
K55102B62464,98.29,0.0,0.0,0.0,0.0,1.71
K55102B74659,31.63,0.0,61.6,0.0,0.0,6.77
K55102B74667,31.63,0.0,61.6,0.0,0.0,6.77
K55102B74675,31.63,0.0,61.6,0.0,0.0,6.77
K55102B74683,31.63,0.0,61.6,0.0,0.0,6.77
K55102B74691,31.63,0.0,61.6,0.0,0.0,6.77
K55102B82215,31.63,0.0,61.6,0.0,0.0,6.77
K55102B88915,0.0,0.0,79.95,0.0,0.0,20.05
K55102B93816,98.14,0.0,0.0,0.0,0.0,1.86
K55102B93824,98.14,0.0,0.0,0.0,0.0,1.86
K55102B93832,98.14,0.0,0.0,0.0,0.0,1.86
K55102BA1655,0.0,0.0,0.0,0.0,94.89,5.11
K55102BA2091,0.0,0.0,0.0,0.0,94.89,5.11
K55102BA2117,0.0,0.0,0.0,0.0,94.89,5.11
K55102BA2125,0.0,0.0,0.0,0.0,94.89,5.11
K55102BA2141,0.0,0.0,0.0,0.0,94.89,5.11
K55102BA4501,0.0,0.0,0.0,0.0,94.89,5.11
K55102BB8543,0.0,0.0,47.48,0.0,8.3,44.22
K55102BB8550,0.0,0.0,47.48,0.0,8.3,44.22
K55102BB8568,0.0,0.0,47.48,0.0,8.3,44.22
K55102BC9730,97.36,0.0,0.0,0.0,0.0,2.64
K55102BC9748,97.36,0.0,0.0,0.0,0.0,2.64
K55102BC9755,97.36,0.0,0.0,0.0,0.0,2.64
K55102BC9789,0.0,0.0,0.0,0.0,0.0,100.0
K55102BC9797,98.29,0.0,0.0,0.0,0.0,1.71
K55102BH5006,0.0,0.0,47.48,0.0,8.3,44.22
K55102BJ4742,0.0,0.0,47.48,0.0,8.3,44.22
K55102BJ9261,0.0,94.71,0.0,0.0,0.69,4.6
K55102BJ9485,98.68,0.0,0.0,0.0,0.0,1.32
K55102BJ9493,0.0,0.0,75.98,0.0,12.58,11.44
K55102BJ9501,27.04,0.01,65.52,0.0,1.68,5.75
K55102BJ9535,96.86,0.0,0.0,0.0,0.0,3.14
K55102BL2924,0.0,0.0,47.48,0.0,8.3,44.22
K55102BL2940,0.0,0.0,47.48,0.0,8.3,44.22
K55102BL2973,0.0,0.0,47.48,0.0,8.3,44.22
K55102BL2999,0.0,0.0,47.48,0.0,8.3,44.22
K55102BM9100,98.12,0.0,0.0,0.0,0.46,1.42
K55102BM9118,98.12,0.0,0.0,0.0,0.46,1.42
K55102BM9126,98.12,0.0,0.0,0.0,0.46,1.42
K55102BM9134,98.12,0.0,0.0,0.0,0.46,1.42
K55102BM9142,98.12,0.0,0.0,0.0,0.46,1.42
K55102BM9159,98.12,0.0,0.0,0.0,0.46,1.42
K55102BN0660,0.0,0.0,47.51,0.0,8.31,44.18
K55102BO9017,0.0,0.0,47.48,0.0,8.3,44.22
K55102BP4975,98.12,0.0,0.0,0.0,0.46,1.42
K55102BP4983,98.12,0.0,0.0,0.0,0.46,1.42
K55102BT2132,0.0,95.32,0.0,0.0,0.0,4.68
K55102BT6679,0.0,95.32,0.0,0.0,0.0,4.68
K55102BU0273,0.0,22.35,0.0,0.0,73.0,4.65
K55102BU0331,27.22,0.01,65.95,0.0,1.7,5.12
K55102BU0349,0.0,94.71,0.0,0.0,0.69,4.6
K55102BU0356,0.0,86.28,0.0,0.0,0.0,13.72
K55102BU0364,0.0,86.28,0.0,0.0,0.0,13.72
K55102BU6171,0.0,95.97,0.0,0.0,0.0,4.03
K55102BU6189,0.0,95.97,0.0,0.0,0.0,4.03
K55102BW7136,0.0,92.87,0.0,0.0,0.0,7.13
K55102BZ4403,0.0,0.0,0.0,0.0,94.89,5.11
K55102BZ4437,0.0,90.92,0.0,0.0,0.0,9.08
K55102BZ4445,0.0,90.92,0.0,0.0,0.0,9.08
K55102BZ4452,0.0,90.92,0.0,0.0,0.0,9.08
K55102BZ4460,0.0,90.92,0.0,0.0,0.0,9.08
K55102BZ4478,0.0,90.92,0.0,0.0,0.0,9.08
K55102BZ4502,0.0,0.0,0.0,0.0,97.36,2.64
K55102BZ4510,0.0,0.0,0.0,0.0,97.36,2.64
K55102C00157,2.92,90.1,0.0,0.0,3.35,3.63
K55102C00181,0.0,95.37,0.0,0.0,0.0,4.63
K55102C00199,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00207,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00215,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00223,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00231,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00249,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00256,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00264,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00280,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00298,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00306,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00314,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00389,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00397,2.83,87.32,0.0,0.0,3.25,6.6
K55102C00413,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00421,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00439,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00447,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00454,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00462,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00470,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00488,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00504,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00512,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00520,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00538,0.0,90.06,0.0,0.0,0.0,9.94
K55102C00579,0.0,90.06,0.0,0.0,0.0,9.94
K55102C13275,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13283,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13291,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13309,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13317,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13333,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13358,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13374,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13390,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13424,0.0,0.0,0.0,0.0,95.01,4.99
K55102C13432,0.0,0.0,0.0,0.0,95.01,4.99
K55102C19249,96.8,0.0,0.0,0.0,0.0,3.2
K55102C20445,96.8,0.0,0.0,0.0,0.0,3.2
K55102C20452,96.8,0.0,0.0,0.0,0.0,3.2
K55102C20494,96.8,0.0,0.0,0.0,0.0,3.2
K55102C20502,96.8,0.0,0.0,0.0,0.0,3.2
K55102C56597,0.0,0.0,79.96,0.0,0.0,20.04
K55102C56613,0.0,0.0,79.96,0.0,0.0,20.04
K55102C56621,0.0,0.0,79.96,0.0,0.0,20.04
K55102C56639,0.0,0.0,79.96,0.0,0.0,20.04
K55102C83120,98.12,0.0,0.0,0.0,0.46,1.42
K55102C90513,99.16,0.0,0.0,0.0,0.0,0.84
K55102C90521,99.15,0.0,0.0,0.0,0.0,0.85
K55102C90547,99.15,0.0,0.0,0.0,0.0,0.85
K55102C90562,99.16,0.0,0.0,0.0,0.0,0.84
K55102C96528,98.12,0.0,0.0,0.0,0.46,1.42
K55102CA9525,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9533,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9541,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9558,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9566,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9582,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9590,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9608,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9616,0.0,98.32,0.0,0.0,0.0,1.68
K55102CA9632,0.0,98.32,0.0,0.0,0.0,1.68
K55102CD1669,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1677,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1685,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1693,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1701,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1727,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1735,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1743,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1750,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD1792,0.0,0.0,0.0,0.0,93.17,6.83
K55102CD7211,0.0,0.0,47.26,0.0,8.27,44.47
K55102CI0583,0.0,0.0,0.0,0.0,97.73,2.27
K55102CI0591,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0609,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0617,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0625,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0633,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0658,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0674,0.0,0.0,0.0,0.0,95.44,4.56
K55102CI0682,0.0,0.0,0.0,0.0,95.44,4.56
K55102CO0445,0.0,98.54,0.0,0.0,0.0,1.46
K55102CO3399,0.0,95.53,0.0,0.0,0.0,4.47
K55102CO3407,0.0,95.53,0.0,0.0,0.0,4.47
K55102CO3415,0.0,95.53,0.0,0.0,0.0,4.47
K55102CO3423,0.0,95.53,0.0,0.0,0.0,4.47
K55102CO3431,0.0,95.53,0.0,0.0,0.0,4.47
K55102CO3498,0.0,95.53,0.0,0.0,0.0,4.47
K55102CO3506,0.0,95.53,0.0,0.0,0.0,4.47
K55102CP0659,0.0,0.0,47.48,0.0,8.3,44.22
K55102CU2666,0.0,98.32,0.0,0.0,0.0,1.68
K55102CV2038,97.6,0.0,0.0,0.0,0.0,2.4
K55102CV4166,0.0,95.32,0.0,0.0,0.0,4.68
K55102CV4174,0.0,95.32,0.0,0.0,0.0,4.68
K55102CV4182,0.0,95.32,0.0,0.0,0.0,4.68
K55102CV4208,0.0,95.32,0.0,0.0,0.0,4.68
K55102CY5517,0.0,100.17,0.0,0.0,0.0,0.0
K55102CY5525,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5533,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5541,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5558,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5566,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5582,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5590,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5608,0.0,97.39,0.0,0.0,0.0,2.61
K55102CY5616,0.0,97.39,0.0,0.0,0.0,2.61
K55102D42009,90.56,0.0,0.0,0.0,0.0,9.44
K55102D42017,89.32,0.0,0.0,0.0,0.0,10.68
K55102D42025,89.32,0.0,0.0,0.0,0.0,10.68
K55102D42033,89.32,0.0,0.0,0.0,0.0,10.68
K55102D42041,89.32,0.0,0.0,0.0,0.0,10.68
K55102D42058,89.32,0.0,0.0,0.0,0.0,10.68
K55102D42108,89.32,0.0,0.0,0.0,0.0,10.68
K55102D42124,89.32,0.0,0.0,0.0,0.0,10.68
K55102D49319,97.36,0.0,0.0,0.0,0.0,2.64
K55102D49327,98.12,0.0,0.0,0.0,0.46,1.42
K55102D49335,0.0,90.92,0.0,0.0,0.0,9.08
K55102D49343,0.0,94.71,0.0,0.0,0.69,4.6
K55102D49350,0.0,86.28,0.0,0.0,0.0,13.72
K55102D49368,0.0,0.0,0.0,0.0,93.17,6.83
K55102DR2900,0.0,0.0,59.93,0.0,2.05,38.02
K55102DR2926,0.0,0.0,59.93,0.0,2.05,38.02
K55102DR2942,0.0,0.0,59.93,0.0,2.05,38.02
K55102DR2967,0.0,0.0,59.93,0.0,2.05,38.02
K55102DR2975,0.0,0.0,59.93,0.0,2.05,38.02
K55102DR2983,0.0,0.0,59.93,0.0,2.05,38.02
K55102DS0549,98.22,0.0,0.0,0.0,0.46,1.32
K55102DS3808,98.04,0.0,0.0,0.0,0.46,1.5
K55102DS3816,98.04,0.0,0.0,0.0,0.46,1.5
K55102DS3824,98.04,0.0,0.0,0.0,0.46,1.5
K55102DU4463,96.73,0.0,0.0,0.0,0.0,3.27
K55102DU9074,0.0,93.03,0.0,0.0,0.0,6.97
K55102DU9082,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9090,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9108,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9124,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9140,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9165,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9181,0.0,93.28,0.0,0.0,0.0,6.72
K55102DU9249,0.0,93.28,0.0,0.0,0.0,6.72
K55102DZ8758,85.09,0.0,0.0,0.0,8.83,6.08
K55102E20771,0.0,0.0,0.0,0.0,95.01,4.99
K55102E37825,0.0,0.0,107.86,0.0,0.0,0.0
K55102E62401,99.02,0.0,0.0,0.0,0.0,0.98
K55102E62427,99.02,0.0,0.0,0.0,0.0,0.98
K55102E62476,99.02,0.0,0.0,0.0,0.0,0.98
K55102E62492,99.02,0.0,0.0,0.0,0.0,0.98
K55102E94107,0.0,0.0,0.0,0.0,0.0,100.0
K55102E94131,0.0,0.0,0.0,0.0,0.0,100.0
K55102EA2858,0.0,0.0,0.0,0.0,0.0,0.0
K55102EC1965,0.0,0.0,0.0,0.0,0.0,0.0
K55104B00957,5.53,0.0,107.3,0.0,2.64,0.0
K55104B00965,18.63,0.0,100.42,0.0,7.83,0.0
K55104B01005,98.41,0.0,0.0,0.0,0.0,1.59
K55104B06061,12.74,0.0,74.43,0.0,0.39,12.44
K55104B06079,12.74,0.0,74.43,0.0,0.39,12.44
K55104B06087,12.74,0.0,74.43,0.0,0.39,12.44
K55104B06095,12.74,0.0,74.43,0.0,0.39,12.44
K55104B22779,0.0,76.79,0.0,0.0,5.77,17.44
K55104BA3105,0.0,2.36,0.0,0.0,0.0,97.64
K55104BA3154,0.0,47.15,0.0,0.0,0.0,52.85
K55104BA3162,0.0,2.36,0.0,0.0,0.0,97.64
K55104BA3543,0.0,2.36,0.0,0.0,0.0,97.64
K55104BA3550,0.0,2.36,0.0,0.0,0.0,97.64
K55104BA3618,0.0,2.36,0.0,0.0,0.0,97.64
K55104BB8434,0.0,0.0,87.05,0.0,0.0,12.95
K55104BD1221,0.93,0.0,0.0,0.0,82.61,16.46
K55104BD6659,95.73,0.0,0.0,0.0,1.85,2.42
K55104BE9116,5.2,0.0,131.03,0.0,2.55,0.0
K55104BL5057,90.89,0.0,0.0,0.0,8.45,0.66
K55104BL5081,90.89,0.0,0.0,0.0,8.45,0.66
K55104BQ5532,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5540,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5557,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5573,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5607,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5623,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5631,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5649,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5664,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5680,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5706,82.69,0.0,0.0,0.0,12.26,5.05
K55104BQ5714,82.69,0.0,0.0,0.0,12.26,5.05
K55104BR3387,96.7,0.0,0.0,0.0,1.87,1.43
K55104BS7585,0.0,101.59,0.0,0.0,0.0,0.0
K55104BS7593,0.0,101.59,0.0,0.0,0.0,0.0
K55104BT7949,5.53,0.0,107.3,0.0,2.64,0.0
K55104BT9721,5.53,0.0,107.3,0.0,2.64,0.0
K55104BT9762,18.63,0.0,100.42,0.0,7.83,0.0
K55104BT9788,18.63,0.0,100.42,0.0,7.83,0.0
K55104BT9796,18.63,0.0,100.42,0.0,7.83,0.0
K55104BT9804,18.63,0.0,100.42,0.0,7.83,0.0
K55104BT9994,90.89,0.0,0.0,0.0,8.45,0.66
K55104BU0289,82.69,0.0,0.0,0.0,12.26,5.05
K55104BU0297,82.69,0.0,0.0,0.0,12.26,5.05
K55104BU0305,91.53,0.0,0.0,0.0,0.0,8.47
K55104BU0321,91.53,0.0,0.0,0.0,0.0,8.47
K55104BU3135,96.7,0.0,0.0,0.0,1.87,1.43
K55104BU4224,0.0,0.0,87.22,0.0,0.0,12.78
K55104BU4240,0.0,0.0,87.22,0.0,0.0,12.78
K55104BV6418,0.0,0.0,0.0,0.0,260.97,0.0
K55104BV6434,0.0,0.0,0.0,0.0,261.86,0.0
K55104BV6467,0.0,0.0,0.0,0.0,260.97,0.0
K55104BV6491,0.0,0.0,0.0,0.0,260.97,0.0
K55104BV6509,0.0,0.0,0.0,0.0,260.97,0.0
K55104BV6541,0.0,0.0,0.0,0.0,260.97,0.0
K55104BV6558,0.0,0.0,0.0,0.0,260.97,0.0
K55104BW3166,96.74,0.0,0.0,0.0,1.87,1.39
K55104BW3208,37.01,0.0,53.02,0.0,0.72,9.25
K55104BW3216,37.01,0.0,53.02,0.0,0.72,9.25
K55104BW3224,0.0,0.0,87.1,0.0,0.0,12.9
K55104BW3232,0.0,0.0,87.1,0.0,0.0,12.9
K55104BW3471,37.05,0.0,53.12,0.0,0.72,9.11
K55104BW3497,25.86,0.0,54.88,0.0,0.43,18.83
K55104BW3521,35.24,0.0,52.86,0.0,0.0,11.9
K55104BW3539,35.24,0.0,52.86,0.0,0.0,11.9
K55104BW3547,0.0,0.0,52.88,0.0,14.09,33.03
K55104BW3554,0.0,0.0,52.88,0.0,14.09,33.03
K55104BW3695,0.0,101.59,0.0,0.0,0.0,0.0
K55104BW3703,0.0,101.59,0.0,0.0,0.0,0.0
K55104BW3745,0.0,44.91,0.0,0.0,0.0,55.09
K55104BW3778,0.0,44.91,0.0,0.0,0.0,55.09
K55104BW3786,0.0,44.91,0.0,0.0,0.0,55.09
K55104BW3851,0.0,0.0,87.05,0.0,0.0,12.95
K55104BW3877,0.0,0.0,87.05,0.0,0.0,12.95
K55104BW9536,89.79,0.0,0.0,0.0,8.35,1.86
K55104C03165,97.55,0.0,0.0,0.0,0.0,2.45
K55104C05707,0.0,70.46,0.0,0.0,4.24,25.3
K55104C05764,0.0,70.46,0.0,0.0,4.24,25.3
K55104C05772,0.0,70.46,0.0,0.0,4.24,25.3
K55104C05780,0.0,70.46,0.0,0.0,4.24,25.3
K55104C11622,91.53,0.0,0.0,0.0,0.0,8.47
K55104C12539,91.53,0.0,0.0,0.0,0.0,8.47
K55104C22066,0.0,66.74,0.0,0.0,12.79,20.47
K55104C22082,0.0,66.74,0.0,0.0,12.79,20.47
K55104C22108,0.0,66.74,0.0,0.0,12.79,20.47
K55104C22116,0.0,66.74,0.0,0.0,12.79,20.47
K55104C22124,0.0,66.74,0.0,0.0,12.79,20.47
K55104C22165,0.0,66.74,0.0,0.0,12.79,20.47
K55104C48079,98.28,0.0,0.0,0.0,0.0,1.72
K55104C48194,92.23,0.0,0.0,0.0,5.03,2.74
K55104C48236,92.23,0.0,0.0,0.0,5.03,2.74
K55104C48251,92.23,0.0,0.0,0.0,5.03,2.74
K55104C48269,92.23,0.0,0.0,0.0,5.03,2.74
K55104C95104,5.2,0.0,131.03,0.0,2.55,0.0
